"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Males Total Deaths","Males 0 Deaths","Males 1 - 4 Deaths","Males 5 - 9 Deaths","Males 10 - 14 Deaths","Males 15 - 19 Deaths","Males 20 - 24 Deaths","Males 25 - 29 Deaths","Males 30 - 34 Deaths","Males 35 - 39 Deaths","Males 40 - 44 Deaths","Males 45 - 49 Deaths","Males 50 - 54 Deaths","Males 55 - 59 Deaths","Males 60 - 64 Deaths","Males 65 - 69 Deaths","Males 70 - 74 Deaths","Males 75 - 79 Deaths","Males 80 - 84 Deaths","Males 85 - 89 Deaths","Males 90 - 94 Deaths","Males 95 - Deaths"
"2014","Kannus",35,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,3,5,7,6,0
"2014","Karijoki",11,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,4,0,0
"2014","Karkkila",48,0,0,0,0,0,0,0,0,0,0,1,1,2,8,2,8,7,4,8,3,4
"2014","Karstula",28,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,4,10,5,0,0
"2014","Karvia",24,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,2,4,4,6,1,0
"2014","Kaskinen",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,2,0,0
"2014","Kauhajoki",81,0,0,0,0,0,1,0,0,0,0,3,1,3,7,14,6,7,17,9,5,8
"2014","Kauhava",107,0,0,0,0,0,0,0,2,0,4,0,2,4,7,14,10,13,23,16,11,1
"2014","Kauniainen",30,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,2,3,6,6,6,0
"2014","Kaustinen",22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,4,5,3,2,1
"2014","Keitele",20,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,1,3,5,3,1,0
"2014","Kemi",138,0,0,0,0,1,1,2,1,0,2,1,4,6,11,15,16,25,20,21,12,0
"2014","Kemijärvi",59,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,6,11,14,7,4,1
"2014","Keminmaa",37,0,0,0,0,0,0,0,1,1,1,1,1,0,4,6,5,5,5,5,2,0
"2014","Kimitoön",38,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,3,7,3,3,8,1
"2014","Kempele",39,0,0,0,0,0,1,0,0,0,1,1,4,0,5,3,6,8,4,4,2,0
"2014","Kerava",121,0,0,0,0,0,0,1,0,1,2,3,3,5,16,16,18,22,14,14,5,1
"2014","Keuruu",78,0,0,0,0,0,0,0,1,0,0,0,1,3,7,14,12,10,9,13,6,2
"2014","Kihniö",16,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,2,4,1,0
"2014","Kinnula",18,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,5,5,1,0
"2014","Kirkkonummi",113,1,0,0,0,0,1,1,0,3,3,2,3,5,12,11,16,17,12,21,4,1
"2014","Kitee",100,0,0,0,0,0,0,1,1,1,0,2,3,2,10,9,11,11,16,20,10,3
"2014","Kittilä",33,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,2,9,4,2,1,2
"2014","Kiuruvesi",76,0,0,0,0,0,0,0,0,0,1,1,1,2,4,10,9,11,14,16,4,3
"2014","Kivijärvi",8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,0,1,0,0
"2014","Kokemäki",56,0,0,0,0,0,0,0,0,1,2,0,1,3,4,9,13,5,11,4,2,1
"2014","Kokkola",212,1,0,0,0,0,2,2,1,0,3,5,4,7,10,35,27,22,37,43,10,3
"2014","Kolari",20,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,4,2,2,3,2,0
"2014","Konnevesi",14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,6,0,3,0,0
"2014","Kontiolahti",54,0,0,0,0,0,0,0,0,2,0,1,1,5,8,4,4,9,12,4,4,0
"2014","Korsnäs",21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,7,5,2,0
"2014","Koski Tl",13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,3,0,3,1,0
"2014","Kotka",315,1,1,0,0,1,2,3,3,1,6,7,10,14,30,40,36,44,52,32,29,3
"2014","Kouvola",478,0,0,1,1,3,3,1,3,2,5,12,10,32,43,62,52,60,78,60,41,9
"2014","Kristinestad",57,0,0,0,0,0,0,0,1,0,0,0,0,3,4,5,5,7,8,18,6,0
"2014","Kronoby",36,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,4,3,6,8,6,0
"2014","Kuhmo",74,0,0,0,0,0,0,0,0,0,0,0,4,3,4,10,9,16,11,13,3,1
"2014","Kuhmoinen",25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,6,6,3,2,2
"2014","Kumlinge",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2014","Kuopio",545,4,1,1,0,0,6,7,2,11,6,14,17,29,41,61,62,73,89,78,38,5
"2014","Kuortane",30,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,3,8,6,2,1
"2014","Kurikka",137,0,0,0,0,0,1,1,1,0,2,3,4,1,9,19,13,12,27,25,17,2
"2014","Kustavi",4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
"2014","Kuusamo",97,0,0,0,0,0,0,0,0,2,1,1,3,3,9,12,8,16,22,10,9,1
"2014","Kyyjärvi",11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4,2,0
"2014","Kärkölä",30,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,4,4,2,3,0
"2014","Kärsämäki",22,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,2,1,3,1
"2014","Kökar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2014","Lahti",631,2,1,0,0,3,3,3,5,3,7,7,25,42,53,87,64,96,92,85,41,12
"2014","Laihia",37,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,4,5,9,6,4,0
"2014","Laitila",46,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,8,10,6,7,1,2
"2014","Lapinjärvi",21,0,0,0,0,0,0,1,0,0,0,1,0,1,2,5,1,0,5,4,1,0
"2014","Lapinlahti",64,0,0,0,0,0,0,0,0,2,0,3,4,5,4,7,7,4,6,12,8,2
"2014","Lappajärvi",29,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,3,4,7,1,1
"2014","Lappeenranta",376,0,0,0,0,1,1,3,2,3,2,13,11,12,35,50,47,59,66,40,27,4
"2014","Lapua",93,1,0,0,0,0,0,0,1,0,0,1,1,2,7,11,12,16,21,13,5,2
"2014","Laukaa",77,0,0,0,0,1,0,0,0,0,0,3,4,3,7,7,10,14,15,8,3,2
"2014","Lemi",25,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,2,6,3,3,2,0
"2014","Lemland",7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
"2014","Lempäälä",68,0,1,0,0,0,0,2,0,0,0,1,4,2,10,8,7,12,5,9,6,1
"2014","Leppävirta",58,0,0,0,0,0,0,0,0,0,2,0,2,4,2,5,5,13,13,11,1,0
"2014","Lestijärvi",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
"2014","Lieksa",107,0,0,0,0,0,0,0,0,0,1,3,2,9,11,6,17,15,17,13,11,2
"2014","Lieto",88,0,0,0,0,0,1,0,0,0,0,1,5,3,3,8,5,13,16,22,8,3
"2014","Liminka",20,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,4,3,5,1,0
"2014","Liperi",63,1,1,0,0,0,0,0,1,0,0,2,2,3,3,5,10,12,11,9,2,1
"2014","Lohja",216,0,0,0,0,0,0,2,0,3,3,4,7,10,26,25,23,33,38,21,19,2
"2014","Loimaa",92,0,0,0,0,0,0,0,1,1,0,4,1,3,14,7,11,10,14,14,9,3
"2014","Loppi",49,0,0,0,0,0,1,0,0,0,2,0,1,2,4,7,7,6,5,10,3,1
"2014","Loviisa",99,0,0,0,0,0,0,1,0,1,1,2,4,4,6,9,15,14,13,16,9,4
"2014","Luhanka",10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,4,1,0,0
"2014","Lumijoki",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,1,1,0
"2014","Lumparland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2014","Larsmo",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,1
"2014","Luumäki",37,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,5,6,6,5,5,0
"2014","Malax",24,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,1,3,2,4,5,1
"2014","Mariehamn",50,0,0,0,0,1,1,0,0,0,0,1,1,3,4,5,3,5,7,8,8,3
"2014","Marttila",16,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,1,0,1
"2014","Masku",40,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,3,11,6,10,2,0
"2014","Merijärvi",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
"2014","Merikarvia",29,0,0,0,0,0,0,0,0,0,0,2,0,1,3,5,0,4,4,8,2,0
"2014","Miehikkälä",20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,8,0,1
"2014","Mikkeli",294,2,1,0,1,2,1,0,1,4,1,6,6,13,21,42,41,51,46,38,16,1
"2014","Muhos",47,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,8,7,13,4,0
"2014","Multia",19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,5,2,2,3,1
"2014","Muonio",15,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,1,0,1,3,0,0
"2014","Korsholm",64,0,0,0,0,0,0,0,0,1,0,1,3,3,3,4,11,9,8,8,11,2
"2014","Muurame",32,0,0,0,0,0,0,0,2,0,0,0,1,4,5,4,4,3,2,5,1,1
"2014","Mynämäki",40,0,0,0,0,0,0,1,0,0,1,1,1,3,5,3,3,7,7,4,2,2
"2014","Myrskylä",17,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,3,2,2,1
"2014","Mäntsälä",85,0,0,0,0,0,0,0,0,1,1,2,3,7,5,15,11,15,10,13,2,0
"2014","Mänttä-Vilppula",81,0,0,0,0,0,1,0,1,1,0,1,3,1,4,7,7,8,19,17,10,1
"2014","Mäntyharju",59,0,0,0,0,0,1,0,0,0,1,3,1,4,10,6,5,4,12,6,6,0
"2014","Naantali",74,0,1,0,0,0,0,1,0,2,2,1,3,5,7,8,4,9,13,10,7,1
"2014","Nakkila",31,0,0,0,0,0,0,0,0,0,0,3,2,1,4,5,4,5,2,4,1,0
"2014","Nivala",51,0,0,0,0,0,0,1,0,1,0,0,2,3,4,8,3,7,8,9,3,2
"2014","Nokia",140,1,0,0,0,0,0,1,2,0,0,1,5,11,10,18,19,21,21,23,6,1
"2014","Nousiainen",16,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,5,1,0
"2014","Nurmes",70,0,1,0,0,0,0,0,0,0,0,0,8,5,2,9,14,6,11,10,2,2
"2014","Nurmijärvi",132,0,0,0,0,3,2,0,0,4,0,0,4,13,6,14,15,23,25,17,5,1
"2014","Närpes",55,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,8,8,8,12,9,4
"2014","Orimattila",86,0,0,0,0,0,0,2,2,0,4,1,1,6,8,9,10,11,13,12,6,1
"2014","Oripää",11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,3,2,0
"2014","Orivesi",63,0,1,0,0,1,0,1,0,0,2,0,1,2,4,7,6,10,15,6,4,3
"2014","Oulainen",40,1,0,0,0,0,0,0,0,1,0,1,0,3,4,2,2,7,5,10,3,1
"2014","Oulu",627,1,0,2,0,3,6,10,11,10,10,17,22,40,52,56,66,89,106,77,40,9
"2014","Outokumpu",49,0,0,0,0,0,0,1,1,0,1,1,2,2,6,7,7,6,6,5,4,0
"2014","Padasjoki",17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,3,3,0
"2014","Paimio",36,0,1,0,0,0,0,0,0,0,2,2,0,1,1,5,5,4,5,9,1,0
"2014","Paltamo",30,0,0,0,0,0,0,1,0,1,0,2,2,2,4,2,3,0,5,8,0,0
"2014","Pargas",85,0,0,0,0,0,1,2,1,1,0,2,3,3,1,7,11,16,12,14,10,1
"2014","Parikkala",47,0,0,0,0,1,0,0,0,0,0,1,2,1,3,4,10,6,12,5,0,2
"2014","Parkano",47,0,0,0,0,0,0,0,0,0,0,0,2,4,8,6,4,7,8,3,3,2
"2014","Pedersöre",27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,4,7,5,1
"2014","Pelkosenniemi",12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,4,1,0,0
"2014","Pello",38,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,5,12,3,5,3,0
"2014","Perho",21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,3,7,5,0,0
"2014","Pertunmaa",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,2,3,0
"2014","Petäjävesi",24,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,3,1,4,3,2,0
"2014","Pieksämäki",158,1,0,0,0,0,0,0,0,1,1,6,5,6,16,19,18,22,23,26,11,3
"2014","Pielavesi",39,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,4,4,11,6,2,1
"2014","Jakobstad",99,0,0,0,0,0,1,0,0,0,0,2,1,6,6,11,10,18,16,16,10,2
"2014","Pihtipudas",41,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,7,6,8,5,2,2
"2014","Pirkkala",58,1,0,0,0,0,0,0,0,1,0,1,1,0,5,5,7,11,15,7,2,2
"2014","Polvijärvi",33,0,0,0,0,1,0,0,0,0,1,0,1,1,7,3,3,5,2,7,2,0
"2014","Pomarkku",15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,3,1,0
"2014","Pori",472,1,0,0,0,1,1,4,1,5,11,7,15,16,43,58,50,68,72,80,35,4
"2014","Pornainen",15,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,4,0,0,1,0
"2014","Porvoo",207,0,0,0,1,0,0,1,1,0,1,6,8,16,18,30,19,27,35,24,17,3
"2014","Posio",23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,8,2,0,0
"2014","Pudasjärvi",58,0,0,0,0,1,0,2,0,0,0,2,3,1,4,6,7,6,9,7,8,2
"2014","Pukkila",14,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,2,2,2,0
"2014","Punkalaidun",36,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,5,7,6,6,2
"2014","Puolanka",27,0,0,0,0,0,0,0,0,0,1,0,1,0,6,2,3,4,5,3,2,0
"2014","Puumala",32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,8,7,3,6,2,1
"2014","Pyhtää",23,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,4,6,3,2,2,0
"2014","Pyhäjoki",19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,3,5,3,1
"2014","Pyhäjärvi",49,0,0,0,0,0,0,0,0,1,1,1,1,2,4,4,3,11,10,7,3,1
"2014","Pyhäntä",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"2014","Pyhäranta",19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,1,2,1,1,0
"2014","Pälkäne",40,0,0,0,0,0,0,0,0,0,0,1,0,2,3,7,4,7,6,4,5,1
"2014","Pöytyä",47,0,0,0,0,0,0,1,0,1,0,1,2,1,5,4,6,6,7,10,1,2
"2014","Raahe",111,0,0,0,0,0,1,1,2,0,1,3,3,5,12,13,15,14,21,14,6,0
"2014","Raasepori",148,0,0,0,2,0,0,1,3,0,2,1,3,4,5,16,17,21,29,20,18,6
"2014","Raisio",126,1,0,0,1,0,0,1,2,3,1,2,5,5,7,15,10,17,19,22,11,4
"2014","Rantasalmi",21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,3,7,3,0
"2014","Ranua",31,0,0,0,0,0,0,0,0,0,2,1,1,1,5,3,5,5,6,0,2,0
"2014","Rauma",218,0,0,0,0,2,1,2,0,3,2,3,1,14,18,32,14,34,25,47,17,3
"2014","Rautalampi",42,0,0,0,0,0,1,0,0,1,0,1,0,1,3,6,3,2,11,7,6,0
"2014","Rautavaara",18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,3,1,2,4,0
"2014","Rautjärvi",34,0,0,0,0,0,0,1,0,0,1,1,0,0,2,6,3,5,9,3,1,2
"2014","Reisjärvi",12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,4,1,0
"2014","Riihimäki",143,1,0,0,0,1,1,1,1,1,0,5,2,8,9,22,17,16,18,25,13,2
"2014","Ristijärvi",13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,3,2,1,1
"2014","Rovaniemi",245,0,0,0,0,1,1,2,2,1,5,5,13,19,17,17,25,36,47,25,23,6
"2014","Ruokolahti",40,0,0,0,0,1,0,1,0,2,1,0,3,1,1,3,6,4,11,5,1,0
"2014","Ruovesi",43,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,3,5,4,10,6,1
"2014","Rusko",14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,3,0,1
"2014","Rääkkylä",22,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,5,2,3,2,0
"2014","Saarijärvi",68,0,0,0,0,0,0,1,0,2,0,0,3,5,7,8,7,11,10,10,2,2
"2014","Salla",44,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,6,7,8,7,2,1
"2014","Salo",284,2,0,0,0,0,1,4,1,1,3,2,6,14,20,31,30,43,51,47,25,3
"2014","Saltvik",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1
"2014","Sastamala",159,1,1,1,0,0,1,0,1,0,2,2,5,8,14,21,12,16,24,30,17,3
"2014","Sauvo",21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,8,2,3,4,0
"2014","Savitaipale",42,0,0,0,0,0,0,0,1,1,0,1,1,1,4,6,5,5,8,6,2,1
"2014","Savonlinna",233,0,0,0,0,1,0,3,3,2,1,4,6,10,20,29,29,34,38,27,19,7
"2014","Savukoski",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,1,0
"2014","Seinäjoki",256,2,0,0,0,1,2,0,1,1,3,3,9,22,15,19,38,37,39,39,21,4
"2014","Sievi",25,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,5,3,2,4,4,0
"2014","Siikainen",13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,4,2,0
"2014","Siikajoki",28,0,0,0,0,1,0,0,0,0,0,2,0,1,4,3,1,2,4,6,4,0
"2014","Siikalatva",48,0,0,0,0,0,0,0,0,1,0,0,1,2,1,5,2,8,10,13,4,1
"2014","Siilinjärvi",84,0,0,0,0,0,0,1,0,2,4,2,2,2,7,15,7,11,11,11,6,3
"2014","Simo",21,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,4,4,2,3,1,0
"2014","Sipoo",73,0,0,0,0,0,0,0,2,1,1,1,0,3,10,10,6,12,8,14,3,2
"2014","Siuntio",20,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,3,4,3,1,1
"2014","Sodankylä",57,1,0,0,0,0,0,0,0,0,0,0,2,4,4,8,5,9,9,10,2,3
"2014","Soini",21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,3,3,4,2,0
"2014","Somero",57,0,0,0,0,0,0,0,0,0,0,2,5,3,4,4,4,6,13,11,4,1
"2014","Sonkajärvi",46,0,0,0,0,0,1,0,0,0,2,2,2,0,4,4,5,5,6,11,4,0
"2014","Sotkamo",63,0,1,0,0,0,0,0,0,3,1,0,1,2,5,7,7,9,13,9,4,1
"2014","Sottunga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Sulkava",23,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,5,3,6,3,0
"2014","Sund",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2014","Suomussalmi",69,0,0,0,0,0,0,0,1,0,1,0,1,2,8,5,2,15,16,7,10,1
"2014","Suonenjoki",57,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,8,8,9,8,2,0
"2014","Sysmä",31,0,0,0,0,1,0,0,0,0,0,0,0,2,2,7,3,4,5,3,2,2
"2014","Säkylä",43,0,0,0,0,0,0,0,1,2,0,0,3,1,2,5,2,6,8,9,4,0
"2014","Taipalsaari",25,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,6,2,2,3,2,1
"2014","Taivalkoski",24,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,3,4,5,2,2,0
"2014","Taivassalo",14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,1,2,1,1
"2014","Tammela",29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5,4,1,7,4,0
"2014","Tampere",888,4,2,0,0,2,5,11,8,10,10,27,29,48,70,113,90,116,128,134,65,16
"2014","Tervo",14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2,2,4,1,0
"2014","Tervola",23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,3,1,1
"2014","Teuva",49,0,0,1,0,0,0,0,0,0,1,1,2,1,2,4,2,8,14,9,3,1
"2014","Tohmajärvi",38,0,0,0,0,0,0,0,0,0,2,1,4,3,5,4,4,4,4,4,3,0
"2014","Toholampi",19,0,0,0,1,3,1,0,0,0,0,0,1,0,3,0,1,1,2,3,3,0
"2014","Toivakka",13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,4,1,1,1
"2014","Tornio",106,1,0,0,0,0,1,0,2,1,1,0,4,11,5,13,14,15,15,15,7,1
"2014","Turku",781,3,1,0,0,1,7,3,7,10,9,16,18,40,48,101,90,102,123,117,61,24
"2014","Tuusniemi",31,0,0,0,0,0,0,0,1,0,0,0,3,3,7,1,2,3,5,4,1,1
"2014","Tuusula",109,1,0,0,1,0,0,2,0,2,1,6,7,5,9,11,16,16,17,11,2,2
"2014","Tyrnävä",13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,1,1
"2014","Ulvila",70,0,0,1,0,1,0,0,1,1,0,1,0,3,7,3,5,13,18,8,6,2
"2014","Urjala",41,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,9,4,9,4,6,0
"2014","Utajärvi",13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,1,0,1
"2014","Utsjoki",12,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,4,0,0,0
"2014","Uurainen",19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,7,2,0,0,0
"2014","Nykarleby",43,0,0,0,0,0,0,0,0,0,2,0,1,0,1,4,2,8,4,13,7,1
"2014","Uusikaupunki",102,0,0,0,0,0,1,0,0,1,0,0,0,6,9,16,14,10,18,16,6,5
"2014","Vaala",30,0,1,0,0,0,0,1,0,0,0,1,2,1,1,3,1,6,6,6,1,0
"2014","Vaasa",290,2,0,0,0,0,6,4,3,0,2,6,9,19,23,32,34,30,54,32,28,6
"2014","Valkeakoski",120,0,0,0,0,0,0,1,0,0,1,3,5,4,9,15,15,17,26,14,10,0
"2014","Vantaa",671,4,1,0,0,1,7,7,7,9,13,22,42,43,58,83,85,103,92,64,20,10
"2014","Varkaus",163,1,0,0,1,1,2,1,2,4,0,4,5,6,20,20,13,26,23,18,13,3
"2014","Vehmaa",11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,1,0,1,0
"2014","Vesanto",27,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,2,3,6,4,3,0
"2014","Vesilahti",20,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,1,3,2,1,3,2
"2014","Veteli",15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,2,3,0
"2014","Vieremä",29,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,3,2,5,9,2,1
"2014","Vihti",100,0,0,0,0,0,0,0,0,0,2,3,9,4,8,9,11,15,12,19,7,1
"2014","Viitasaari",66,0,0,0,0,0,2,0,0,0,0,1,0,3,7,8,10,8,13,6,5,3
"2014","Vimpeli",26,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,6,7,3,1,1
"2014","Virolahti",21,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,3,0,3,6,0,1
"2014","Virrat",53,0,0,0,0,0,0,0,0,1,0,0,1,3,6,3,8,5,5,19,2,0
"2014","Vårdö",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2014","Vöyri",33,0,0,0,0,0,0,1,0,0,0,2,0,0,1,4,2,3,4,9,5,2
"2014","Ylitornio",30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,8,4,7,1,1
"2014","Ylivieska",55,0,0,0,0,1,0,1,1,2,1,1,0,5,5,3,8,7,7,9,4,0
"2014","Ylöjärvi",120,2,0,0,0,0,0,0,0,2,3,0,3,4,8,14,14,11,28,17,9,5
"2014","Ypäjä",18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,5,3,0
"2014","Ähtäri",48,0,0,0,0,0,0,0,0,1,0,2,1,4,3,8,4,4,8,7,4,2
"2014","Äänekoski",126,0,0,0,0,0,0,1,1,0,2,3,5,7,8,15,13,20,22,22,5,2
"2015","WHOLE COUNTRY",25992,48,16,8,15,51,135,142,171,208,267,505,788,1319,2072,3105,2888,3622,4022,4053,2006,551
"2015","Akaa",76,1,0,0,0,0,0,0,0,0,1,5,2,2,3,9,9,12,9,14,8,1
"2015","Alajärvi",72,0,0,0,0,0,0,0,0,0,1,1,1,6,1,11,7,11,12,13,8,0
"2015","Alavieska",12,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,2,4,1,0
"2015","Alavus",76,0,0,0,0,1,1,0,0,0,2,1,3,3,7,6,8,9,13,12,8,2
"2015","Asikkala",52,1,0,0,0,0,0,0,0,0,0,0,0,3,2,5,7,8,12,9,5,0
"2015","Askola",21,0,0,0,0,0,0,0,0,1,0,0,1,0,4,4,1,2,1,2,3,2
"2015","Aura",19,0,0,0,0,0,1,0,0,0,0,0,2,0,1,5,1,1,2,4,2,0
"2015","Brändö",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"2015","Eckerö",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0
"2015","Enonkoski",15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,4,1,0
"2015","Enontekiö",19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,7,2,1,0
"2015","Espoo",725,1,1,0,0,1,9,7,8,9,10,21,27,46,48,92,84,104,78,119,49,11
"2015","Eura",78,0,0,0,0,0,0,0,0,0,1,1,2,2,5,6,12,11,13,14,9,2
"2015","Eurajoki",42,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,5,6,9,4,0
"2015","Evijärvi",22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,6,4,0,1
