"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Females Total Deaths","Females 0 Deaths","Females 1 - 4 Deaths","Females 5 - 9 Deaths","Females 10 - 14 Deaths","Females 15 - 19 Deaths","Females 20 - 24 Deaths","Females 25 - 29 Deaths","Females 30 - 34 Deaths","Females 35 - 39 Deaths","Females 40 - 44 Deaths","Females 45 - 49 Deaths","Females 50 - 54 Deaths","Females 55 - 59 Deaths","Females 60 - 64 Deaths","Females 65 - 69 Deaths","Females 70 - 74 Deaths","Females 75 - 79 Deaths","Females 80 - 84 Deaths","Females 85 - 89 Deaths","Females 90 - 94 Deaths","Females 95 - Deaths"
"2005","Loppi",52,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,5,7,7,13,11,2
"2005","Loviisa",95,0,0,0,0,1,0,0,0,0,0,0,3,5,3,2,5,15,22,21,13,5
"2005","Luhanka",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,0
"2005","Lumijoki",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,0
"2005","Lumparland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2005","Larsmo",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4,1,0
"2005","Luumäki",36,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,3,5,13,5,4
"2005","Malax",42,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,3,3,7,8,15,1
"2005","Mariehamn",62,0,1,0,0,0,0,0,0,0,1,2,2,3,2,2,4,7,8,11,10,9
"2005","Marttila",20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,5,4,1
"2005","Masku",29,0,0,0,0,1,0,0,2,0,0,0,0,2,1,2,1,4,5,3,5,3
"2005","Merijärvi",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0
"2005","Merikarvia",26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,8,6,3,2
"2005","Miehikkälä",19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,5,4,0
"2005","Mikkeli",288,0,0,0,0,0,0,0,2,1,1,4,3,23,14,13,28,30,59,50,48,12
"2005","Muhos",38,0,0,0,1,0,0,0,0,0,0,1,3,0,2,4,3,3,7,6,7,1
"2005","Multia",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,2,0
"2005","Muonio",12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,1
"2005","Korsholm",68,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,1,10,8,23,10,7
"2005","Muurame",24,1,0,0,0,0,0,0,0,1,1,0,1,0,3,1,1,0,10,1,4,0
"2005","Mynämäki",34,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,3,2,9,5,8,1
"2005","Myrskylä",15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,2,1
"2005","Mäntsälä",55,1,0,0,0,0,0,0,0,1,0,2,2,2,1,4,3,5,11,10,12,1
"2005","Mänttä-Vilppula",92,0,0,0,0,0,0,0,0,0,2,4,1,4,5,5,7,10,19,15,12,8
"2005","Mäntyharju",42,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,7,13,6,3,2
"2005","Naantali",80,1,0,0,0,0,0,0,0,0,2,1,4,3,4,4,4,9,10,20,9,9
"2005","Nakkila",31,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,3,5,4,4,4,3
"2005","Nivala",48,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,3,9,10,9,8,2
"2005","Nokia",104,1,0,0,0,0,0,0,1,0,0,2,2,5,2,6,11,10,21,24,15,4
"2005","Nousiainen",15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4,3,1,2
"2005","Nurmes",68,0,0,0,0,0,0,0,0,0,1,0,1,5,4,2,6,7,20,11,7,4
"2005","Nurmijärvi",117,2,2,0,0,0,0,0,1,3,0,2,1,6,8,5,7,13,23,18,19,7
"2005","Närpes",63,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,5,13,19,15,3
"2005","Orimattila",84,0,0,0,0,0,0,1,0,0,0,2,6,1,3,1,7,13,19,16,10,5
"2005","Oripää",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,0
"2005","Orivesi",68,0,0,0,0,0,0,0,0,0,1,0,2,6,0,3,4,10,19,11,10,2
"2005","Oulainen",47,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,7,13,9,8,2
"2005","Oulu",477,1,1,0,0,0,0,1,3,5,11,4,13,28,20,20,41,71,84,97,56,21
"2005","Outokumpu",49,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,2,5,11,10,8,4
"2005","Padasjoki",26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,7,5,3,2
"2005","Paimio",43,0,0,0,0,0,0,0,0,0,1,2,2,1,3,1,2,5,12,6,5,3
"2005","Paltamo",28,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,8,7,5,0,1
"2005","Pargas",91,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,10,20,18,20,8
"2005","Parikkala",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,6,8,2
"2005","Parkano",39,0,0,0,0,0,0,1,0,0,1,2,1,3,0,0,4,4,14,3,4,2
"2005","Pedersöre",34,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,3,7,7,3,5
"2005","Pelkosenniemi",10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,1,1,0
"2005","Pello",21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,6,4,3,1,0
"2005","Perho",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,2,1
"2005","Pertunmaa",18,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,4,3,1,3,0
"2005","Petäjävesi",25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,4,4,3,5
"2005","Pieksämäki",109,0,0,0,0,0,0,0,3,0,0,0,2,7,2,4,10,16,25,21,17,2
"2005","Pielavesi",34,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,5,6,11,1,1
"2005","Jakobstad",83,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,5,10,15,22,17,4
"2005","Pihtipudas",20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,6,2,2
"2005","Pirkkala",42,2,0,0,0,0,1,0,0,0,1,3,0,1,0,4,2,7,13,4,3,1
"2005","Polvijärvi",34,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,5,10,6,5,1
"2005","Pomarkku",18,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,3,3,3,1
"2005","Pori",443,0,0,0,0,0,1,2,2,1,4,7,14,20,15,24,41,58,68,91,79,16
"2005","Pornainen",12,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,3,0,2,1
"2005","Porvoo",192,0,0,1,0,1,0,1,1,1,4,2,5,14,10,6,13,28,33,33,24,15
"2005","Posio",23,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,3,3,3,5,2,0
"2005","Pudasjärvi",40,0,0,0,0,0,0,0,0,0,0,1,2,2,0,4,2,9,9,5,4,2
"2005","Pukkila",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
"2005","Punkalaidun",38,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,11,11,3,2
"2005","Puolanka",13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,3,0
"2005","Puumala",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,2,1
"2005","Pyhtää",30,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,3,2,7,8,5,0
"2005","Pyhäjoki",19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,9,1,1
"2005","Pyhäjärvi",36,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,2,1,13,5,8,0
"2005","Pyhäntä",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"2005","Pyhäranta",14,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,2,2,4,0
"2005","Pälkäne",51,1,0,0,0,0,0,0,0,1,0,0,1,2,1,2,2,5,7,13,12,4
"2005","Pöytyä",58,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,5,10,15,15,2
"2005","Raahe",79,1,0,0,0,0,0,0,2,0,0,4,1,3,2,3,7,15,12,16,7,6
"2005","Raasepori",167,1,0,0,0,0,0,0,0,1,2,3,3,3,9,11,14,15,36,28,28,13
"2005","Raisio",86,0,0,0,0,0,0,0,0,1,1,0,4,10,3,5,11,15,7,18,11,0
"2005","Rantasalmi",36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,10,11,5,2
"2005","Ranua",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0
"2005","Rauma",188,0,0,1,1,0,0,1,1,1,1,5,5,7,9,5,16,17,31,38,34,15
"2005","Rautalampi",35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,8,13,7,1
"2005","Rautavaara",13,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,6,0,0
"2005","Rautjärvi",32,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,1,4,5,9,2,2
"2005","Reisjärvi",17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,6,2,2,0
"2005","Riihimäki",149,2,1,0,0,1,1,0,0,1,2,2,3,5,5,9,14,19,25,30,23,6
"2005","Ristijärvi",16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,4,3,1
"2005","Rovaniemi",221,0,0,0,0,0,0,0,1,4,1,3,7,13,6,19,20,30,36,45,29,7
"2005","Ruokolahti",29,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,4,9,7,0
"2005","Ruovesi",41,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,5,8,10,4,5
"2005","Rusko",13,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,1,2,2,0,0
"2005","Rääkkylä",21,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,4,8,1,0
"2005","Saarijärvi",52,0,0,0,0,0,0,0,0,0,0,1,2,2,1,5,4,9,12,6,6,4
"2005","Salla",34,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,3,2,4,11,6,3
"2005","Salo",264,0,0,0,0,0,0,2,0,0,4,8,6,7,11,11,19,34,54,50,39,19
"2005","Saltvik",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1
"2005","Sastamala",144,0,0,0,0,1,0,0,1,1,4,4,4,5,2,7,9,21,41,18,17,9
"2005","Sauvo",23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,4,5,3,3
"2005","Savitaipale",32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,6,10,5,2
"2005","Savonlinna",210,0,1,0,1,2,0,0,0,0,1,6,6,7,8,4,22,22,39,40,40,11
"2005","Savukoski",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0
"2005","Seinäjoki",200,2,0,0,0,0,0,0,1,2,1,3,2,5,7,8,12,27,52,42,22,14
"2005","Sievi",19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,6,3,4,0
"2005","Siikainen",9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,3,0
"2005","Siikajoki",22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,2,2,3,5,3
"2005","Siikalatva",50,0,0,0,0,0,0,0,0,0,0,1,1,3,2,5,5,4,11,7,8,3
"2005","Siilinjärvi",50,0,0,0,0,0,0,0,1,0,0,0,4,2,3,4,5,7,7,12,4,1
"2005","Simo",14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,4,1
"2005","Sipoo",66,0,1,1,1,0,0,0,1,0,0,0,2,5,3,4,3,5,12,11,12,5
"2005","Siuntio",13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,1,2,0
"2005","Sodankylä",37,0,1,0,0,0,0,0,0,0,0,1,2,1,1,4,2,5,7,7,6,0
"2005","Soini",28,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,4,9,2,6,2
"2005","Somero",47,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,2,3,12,11,9,0
"2005","Sonkajärvi",43,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,3,7,7,12,8,0
"2005","Sotkamo",46,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,4,6,11,7,9,2
"2005","Sottunga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2005","Sulkava",23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,5,4,3,1
"2005","Sund",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0
"2005","Suomussalmi",52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,7,19,10,4,5
"2005","Suonenjoki",56,0,0,0,0,0,1,0,0,0,0,1,2,3,1,2,4,9,13,9,11,0
"2005","Sysmä",34,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,5,7,7,6,2,1
"2005","Säkylä",41,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,1,7,8,9,4,4
"2005","Taipalsaari",15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,4,3,1
"2005","Taivalkoski",21,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,3,6,2,2,2,0
"2005","Taivassalo",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,1
"2005","Tammela",37,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,5,6,10,8,1
"2005","Tampere",867,3,1,2,1,2,2,1,3,8,12,13,15,27,31,43,63,118,186,179,118,39
"2005","Tervo",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,2,2
"2005","Tervola",18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3,2,2,5,0
"2005","Teuva",39,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,4,14,6,6,0
"2005","Tohmajärvi",47,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,5,5,10,8,13,0
"2005","Toholampi",15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,7,3,0
"2005","Toivakka",10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,0,2
"2005","Tornio",70,0,0,1,0,0,0,0,0,0,0,1,2,1,1,3,2,13,16,18,9,3
"2005","Turku",915,5,0,0,0,3,6,3,1,7,7,8,20,23,31,30,80,102,169,202,150,68
"2005","Tuusniemi",19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,8,3,2,0
"2005","Tuusula",95,0,0,1,0,0,0,0,1,1,2,0,3,6,5,4,9,18,16,19,7,3
"2005","Tyrnävä",26,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,4,2,6,4,5
"2005","Ulvila",58,0,0,0,0,0,0,0,1,0,1,3,2,2,0,2,6,7,14,8,9,3
"2005","Urjala",32,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,1,4,7,9,3
"2005","Utajärvi",21,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,2,7,4,0
"2005","Utsjoki",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
"2005","Uurainen",18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,5,3,3
"2005","Nykarleby",53,0,0,0,0,0,0,1,0,0,1,2,1,1,1,2,1,6,10,13,9,5
"2005","Uusikaupunki",65,0,0,0,0,0,0,0,0,1,2,1,0,1,4,0,7,14,11,14,8,2
"2005","Vaala",27,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,2,4,6,4,1,1
"2005","Vaasa",302,0,1,0,1,1,2,1,1,0,1,3,9,7,13,19,15,35,54,60,54,25
"2005","Valkeakoski",120,0,0,1,0,1,0,1,1,1,0,3,1,7,7,3,5,13,30,14,26,6
"2005","Vantaa",533,8,4,1,4,0,2,1,5,5,11,16,22,45,38,34,44,59,74,82,63,15
"2005","Varkaus",127,0,0,0,1,0,0,0,0,0,1,3,1,3,7,10,10,21,21,25,19,5
"2005","Vehmaa",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,1
"2005","Vesanto",22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,5,6,1,2
"2005","Vesilahti",13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,4,2,1
"2005","Veteli",21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,6,3,3,3
"2005","Vieremä",22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,6,4,4
"2005","Vihti",96,1,0,0,0,0,0,0,1,0,0,2,1,2,6,4,2,13,20,19,21,4
"2005","Viitasaari",37,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,4,4,7,9,6,1
"2005","Vimpeli",16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,2,1,5,0
"2005","Virolahti",22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,7,1,2
"2005","Virrat",54,1,0,0,0,0,0,0,0,0,1,1,3,0,1,4,3,6,11,11,9,3
"2005","Vårdö",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"2005","Vöyri",45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,7,14,9,5
"2005","Ylitornio",35,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,0,6,7,5,5,5
"2005","Ylivieska",51,0,0,0,0,0,0,0,0,0,1,2,1,3,2,2,2,3,16,10,7,2
"2005","Ylöjärvi",79,0,0,0,1,0,0,2,0,4,1,0,2,3,2,3,5,13,17,9,10,7
"2005","Ypäjä",19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,3,7,2,1
"2005","Ähtäri",29,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,7,8,7,0
"2005","Äänekoski",85,0,0,0,1,0,0,0,0,1,2,1,5,4,3,3,6,12,12,24,8,3
"2006","WHOLE COUNTRY",23750,71,15,18,14,39,43,46,65,110,205,331,590,839,887,1148,1653,2978,4729,4902,3662,1405
"2006","Akaa",74,0,0,0,0,1,0,0,0,0,0,1,2,1,5,3,2,8,15,19,8,9
"2006","Alajärvi",50,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,4,6,13,11,5,4
"2006","Alavieska",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,5,1,0
"2006","Alavus",68,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4,7,11,17,8,10,2
"2006","Asikkala",45,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,8,9,8,8,3
"2006","Askola",19,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,6,4,1
"2006","Aura",11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,1
"2006","Brändö",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1
"2006","Eckerö",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
"2006","Enonkoski",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,2
"2006","Enontekiö",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0
"2006","Espoo",562,6,1,0,2,1,2,3,0,4,8,11,19,38,32,42,41,64,99,92,69,28
"2006","Eura",78,0,0,0,0,0,0,0,0,1,1,2,2,1,6,6,5,12,14,14,12,2
"2006","Eurajoki",39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,6,6,7,8,3
"2006","Evijärvi",24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,9,3,1
"2006","Finström",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0
"2006","Forssa",106,1,0,0,0,0,1,0,0,0,3,1,1,3,4,7,7,15,19,21,17,6
"2006","Föglö",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"2006","Geta",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"2006","Haapajärvi",45,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,8,11,13,6,2
"2006","Haapavesi",38,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,8,7,4,2
"2006","Hailuoto",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0
"2006","Halsua",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0
"2006","Hamina",132,0,0,0,0,0,1,0,0,0,0,1,2,8,6,9,7,19,35,22,20,2
"2006","Hammarland",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
"2006","Hankasalmi",27,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,6,11,2,0
"2006","Hanko",52,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,11,12,8,7,5
"2006","Harjavalta",40,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,3,6,8,11,2,2
"2006","Hartola",21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,6,2,3,0
"2006","Hattula",33,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,2,6,7,7,5
"2006","Hausjärvi",31,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,3,4,5,4,5,3
"2006","Heinola",109,0,0,0,0,0,0,0,0,0,1,0,4,6,7,6,11,12,14,22,22,4
"2006","Heinävesi",42,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,6,11,8,8,1
"2006","Helsinki",2618,7,1,2,1,4,1,10,4,19,19,36,69,95,122,119,180,281,472,525,449,202
"2006","Hirvensalmi",21,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,2,3,6,1,1
"2006","Hollola",69,1,0,0,0,0,0,0,0,0,0,1,2,2,5,3,4,7,7,20,11,6
"2006","Huittinen",61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,11,15,14,9,6
"2006","Humppila",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,1,0
"2006","Hyrynsalmi",28,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,2,7,6,6,1
"2006","Hyvinkää",160,0,0,1,0,0,0,0,0,0,1,3,5,6,6,12,9,26,29,36,19,7
"2006","Hämeenkyrö",45,0,0,0,0,0,0,0,1,0,2,0,0,2,4,3,4,4,7,11,7,0
"2006","Hämeenlinna",340,1,0,0,0,0,0,1,0,0,1,5,13,10,13,11,16,43,54,76,70,26
"2006","Ii",33,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,3,4,5,9,4,1
"2006","Iisalmi",106,0,0,0,0,0,1,0,1,0,1,0,1,5,9,3,4,9,18,29,18,7
"2006","Iitti",40,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,4,9,9,8,1
"2006","Ikaalinen",48,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,4,5,9,11,10,2
"2006","Ilmajoki",61,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,7,2,11,16,10,3
"2006","Ilomantsi",53,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,2,5,13,10,12,1
"2006","Imatra",171,2,0,0,0,0,0,0,0,0,4,2,3,4,3,4,15,20,37,43,25,9
"2006","Inari",34,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,5,9,5,2,5,1
"2006","Ingå",22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,2,4,8,1
"2006","Isojoki",12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3,2,1
"2006","Isokyrö",31,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,2,8,5,4
"2006","Janakkala",76,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,12,16,13,13,6
"2006","Joensuu",292,1,0,1,0,0,3,1,1,1,1,3,4,6,13,16,29,38,54,57,45,18
"2006","Jokioinen",33,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,5,9,7,4,2
"2006","Jomala",15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,3,4,1
"2006","Joroinen",35,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,4,5,12,5,1
"2006","Joutsa",39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,5,14,7,5,2
"2006","Juuka",51,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,8,15,10,7,5
"2006","Juupajoki",18,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,3,2,5
"2006","Juva",53,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,10,16,14,7,1
"2006","Jyväskylä",490,3,0,0,0,0,1,7,0,3,4,9,12,11,14,18,30,59,100,101,88,30
"2006","Jämijärvi",10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,2,0,0
"2006","Jämsä",133,0,0,0,0,1,0,0,1,1,1,1,6,5,2,8,6,24,29,29,13,6
"2006","Järvenpää",104,1,0,0,0,0,0,0,0,1,1,2,4,3,5,11,5,16,24,17,11,3
"2006","Kaarina",83,1,0,0,1,1,0,0,0,0,1,1,1,4,2,9,9,13,16,14,8,2
"2006","Kaavi",21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,1,3,4
"2006","Kajaani",170,0,0,1,0,2,0,0,1,1,0,6,2,6,8,8,8,28,35,25,27,12
"2006","Kalajoki",39,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,3,12,9,4,4
"2006","Kangasala",95,1,0,0,0,0,0,0,0,0,0,1,2,3,5,2,4,11,20,25,13,8
"2006","Kangasniemi",44,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,6,3,8,9,11,0
"2006","Kankaanpää",66,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,4,7,11,12,22,2
"2006","Kannonkoski",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,3,0,0
"2006","Kannus",29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,4,8,7,4
"2006","Karijoki",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,3,1
"2006","Karkkila",55,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,9,5,17,7,3
"2006","Karstula",22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,5,6,3,1
"2006","Karvia",18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,5,3,1,2
"2006","Kaskinen",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0
"2006","Kauhajoki",67,0,0,0,0,0,0,0,1,0,0,0,1,3,5,5,6,5,15,14,9,3
"2006","Kauhava",108,0,0,0,0,0,0,0,1,1,2,1,2,4,4,4,11,12,25,23,11,7
"2006","Kauniainen",27,0,0,0,0,0,0,0,1,0,0,2,0,2,2,3,3,2,5,2,2,3
